,storeId,content,star,userId
1555,595,"오픈한지얼마안되어 깔금하고 청결합니다. 사장님같으신데 친절하시구요 9천원에 갈비큰거4대들어가잇어요 살도 실하게붙어있어요!!!!! 가격에 비해너무좋아요
더비싸도먹으러갈듯 다만아쉬운거 깍두기가 좀 안익은애매한맛 개인차이있어요! 그리고 뚝배기파들 아쉬워할 용기입니다 ㅎㅎ 그래두 맛있으니 드시러가보세요!!!",5,26
1556,596,"대체적으로 사람이 많을때가서 그런지몰라도
정신이 없습니다.
음식은 쏘쏘 밑반찬도 딱히 이렇다할건없었구요…",4,1
1557,596,"새우 20마리 5만원...
큰 새우는 맞지만 그래도 평균 시세를 훌쩍뛰어넘어서 아쉽네요.
스끼라도 많이 나오면 오케이했겠는데 아쉽습니다.…",3,2
1558,596,"이 곳이 인기가 많은 이유는, 근처 체인점과는 다르게 같은 ""회""가 아닌 맛과 가격과 친절함으로 승부하기 때문에 항상 끊임없이 손님이 드나드는 곳이다.
그렇기에 앞세 말했던 것과 같이, 가성비 최고의 횟집이라 할 수 있다.…",5,43
1559,596,"세트메뉴 시키면 배 많이 불러요.
자주 오는 곳입니다.
맛있게 잘 해주세요.",5,16
1560,596,친구들과 자주 가는 청라수산.. 저렴한 가격에 맛난 회도 먹을수 있고 최고에요,5,49
1561,597,"깔끔하고 음식이 빨리 나옵니다. 맛도 좋구요.
개인적으로는 육수 맛을 느낄 수 있는 메밀 물냉면이 맛있었습니다.
만두도 맛있었지만, 상상할 수 있는 맛이었네요.
다음에는 수육에 도전해봐야겠네요",4,15
1562,597,"평양냉면 사랑하는 사람인데
황해도식 냉면 처음 접해봄
색다르게 맛있고 육수도 감칠맛 좋음 자주 생각날듯함…",5,27
1563,597,"회사 근처에 있어 간간히 막국수 생각이 나면 들르는 곳입니다.

부평에서 막국수로 유명한 부평막국수의 분점 이라는데, 몇 번 가고 나서야 알게 된 사실이네요. 메뉴에서는 냉면이지  막국수는 아니지만, 딱 한…",5,42
1564,597,동네 맛집입니다 티비에도 나온적이 있고 비빔냉면은 좀 단편이라 단거싫어하는분은 호불호가 갈릴수있습니다 보쌈은 보들보들해서 맛있습니다,4,6
1565,597,인천 서구에 몇개 안되는 맛집. 물냉면에 어리굴젓을 넣는다하여 걱정했는데. 비린게 싫은 사람은 않넣으면 될듯. 반쯤 먹다 도전해봤는데 생각외로 비리지 않고 더 감칠맛 나는듯. 녹두전은 그냥 그렇고. 만두는 수준급. 정식 주차장은 건물뒤 3대이나 건물 옆 뒤에 세우는듯,4,8
1566,598,"신선한 생고기~
서비스 돼지껍데기~
깔끔한 된장국~
메인 메뉴로 손색없는 동치미국수♡♡",5,0
1567,598,"연탄구이집이며 삼겹살과 갈메기살을 자주먹는데 두가지 모두 고기는 특급수준의
육질이라고 자신있게 추천할수 있습니다.
후식으로 나오는 얼음동동띄운 국수는 시원함이 말할수 없습니다.",5,9
1568,598,"육질? 솔직히 조금 부족합니다^^
연탄구이 좋고요. 셀프코너도 좋고요
미리 구워놓은 서비스 껍데기로
소주한잔 좋습니다",4,45
1569,598,"일하시는분들 엄청 친절하시고
고기 질도 좋고~~
맛있어요~~~",5,42
1570,598,맛이 좋으면 최고 아닌가요 저렴한 가격은 서비스 ^^,5,43
1571,599,"근처 영화관 들렸다가 일요일 다섯시쯤 갔었는데
다행히 자리는 있어서 웨이팅은 없었는데 금방 가득 차더라고요
단체 손님들이 많아서 그런지 시끄럽긴 진짜 오지게 시끄럽습니다…",3,33
1572,599,"청국장이 맛있다. 고추무침이 맛있다.
음식이 괜찮은 집이다",4,15
1573,599,"청국장이 맛있는집!
딱 시골맛이 그리울때 찾아가는 집이다
솔직히 이곳은 알리고 싶지 않은곳
어른들이 많고 점심시간이나 저녁시간엔 기다려야 맛볼수 있는 집이다",5,26
1574,599,분위기는 좋은편인데 갈비맛은 괜찮다 정도이지 아주 맛있는 맛은 아니었네요.,4,30
1575,599,반찬도 직접 만드셔서 손맛이 좋으며 점심대에는 청국장이 정말 맛있습니다~,5,13
1576,600,"매운갈비는 왜 이름이 매운갈비야?
그냥 갈비찜이라고 정정하세요!
매운맛 좋아해서 주문했는데 1도 맵지않고,…",2,6
1577,600,"배고팠는지 너무 맛있게 먹었어요.
갈비탕 먹었는데 깍뚜기도맛잇구요.
이모님도 친절하시고…",5,29
1578,600,맛이 좋은집. 다소 싱겁다고 느낄수 있지만 그대로의 맛을 느낄수있다. 육수가 좋다.,5,5
1579,600,너무 맛있고 사장님이 친절하십니다~~~,5,24
1580,600,"맛있어요
첫째날은 갈비찜 둘째날은 수육 먹었어요
이틀연속 좋아요!",4,39
1581,601,"워낙 여러 샐러들를 좋아해서 가봤는데
너무맛있네요 음식들이! 연어샐러드랑 육회 정말 원없이 먹고왔어요!
감자떡두 넘 맛있어요!…",2,47
1582,601,"샤브샤브가 먹고싶어 근처에 있는 채선당에갔어용.
코로나로 부페는 안가서 너무 오래전일인것같아요^^
분위기가 밝고 깨끗해진 것 같더라구요~…",4,1
1583,601,"샐러드바가 있는 채섲당 플러스..
스타벅스 드라이브 쓰루와 주차장이 겹쳐있어서 쫌 복잡해요
기본 고기샤브에 샐러드바가 있어서 푸짐하게 먹을수 있어요
월남쌈 해먹을수도 있도 좋아요 푸짐하고 맛조 좋고 만족합니더",5,18
1584,601,이 동네에서 자리잡은지 꽤 오래된 곳입니다 요즘 같이 무한리필집 전보다 선호받지 못하는 상황에서도 잘유지하고 있더라고요 저도 꽤 가봤는데 기본이라고 생각하시면 되고 런치보다는 디너가 더 괜찮다고 생각합니다,4,7
1585,601,"나의 단골집.
-샤브샤브와 뷔페를 함께 즐길 수 있으며 맛도 좋음…",5,4
1586,602,"적당한 가격에 오마카세를 맛있게 먹을 수 있는 오마카세 전문점입니다. 의외의 장소에 위치하고 있어서 주차하기 좋고 조용한 분위기에서 스시를 먹을 수 있습니다. 디너 B세트가 35,000원으로 배부르게 저녁을 해결할 수 있습니다. 서울 내 오마카세 가게 세트 및 코스 가격을 고려해봤을 때 인천 서구, 계양구에 사시는 분들은 부담없이 오셔서 꼭 드셔봐야하는 가게입니다.…",5,12
1587,602,"몇개의 초밥이
더나오긴했지만 스시초밥가격이 2만5천원과 3만5천원 두가지라....뭔가가 달라도 다르겠거니
하고갔지만....…",1,44
1588,602,"리뷰수정 20.12.04
리뷰가 오래된 것 같아서 1년 만에 수정하여 업데이트
사진도 수정, 한 코스에 다 나온 사진이며 나토나 몇가지 빼먹긴 했어요.…",5,32
1589,602,초밥 맛있어요 코스로 나오는 초밥집이구요 고등어 초저림 초밥과 낫또 초밥은 호불호 갈릴수있어요~~~,5,44
1590,602,가성비 최고의 오마카세 밥이 맛있는 초밥집,5,2
1591,603,TV조선 시청해야됨. 반찬도 분식집수준. 낚지복음은 밥을 비벼 먹기에 국물이 부족..,1,13
1592,603,그냥저냥 뻔한 식당이네요.,2,43
1593,603,고기가 별로,2,26
1594,603,서가&쿡,5,28
1595,603,서가&쿡,2,18
1596,604,"가까운곳에 있어 가끔가는 뷔페스타일 백반집입니다.
지하에 있고 계단 이용하셔야 합니다.
현금 5500원 카드 6000원입니다.…",5,46
1597,604,카드 7000원 현금 6500원 맛있네요,5,38
1598,604,우선  이곳은  저렴한한식뷔페이구여~~^^  식당은 지하이지만  아주 깔끔하고 상당히 위생적이고  맛도있어엽~~!😊  점심식사 고르기 힘들때  저는  아주  딱이였습니다~~~^^…,5,11
1599,604,"깔끔해서 좋았어요
음식도 가격대비 가성비좋구요",5,29
1600,604,"가성비와 맛도 좋다, 공휴일에 영업하지 않아서 자주먹기 어렵다",4,8
1601,605,"맛있어요~~
일요일은 휴무라서 생각날때 갈수가 없어요 ㅠ
양도 푸짐하고 맛있는 매운맛이예요",5,26
1602,605,맛있고 친절해서 또 방문하고 싶어요,4,20
1603,605,"심곡동 숨은 맛집이네요
생각지도않고 갔는데 너무 맛있었어요",5,5
1604,605,매콤하게 맛있어요^^,5,4
1605,605,사장님도 친절하시도 명태찜도 최고맛있음,5,10
1606,606,"간이 자극적이지 않고 두부도 부드럽고 맛있어요. 양도 많은편이라 배가 부르네요. 네이버 리뷰에서는 직원이 불친절하다고 하던데 그냥 바빠보이기만 할 뿐, 딱히 그런건 못 느꼈어요.",4,28
1607,606,사람도 바글바글하고 맛도 좋습니다,5,25
1608,606,"순두부 맛이 최고
구수하고 순한 순두부 가 좋다",4,9
1609,606,"두부가 정말 부드러워요
두부를 먹는데 순두부인 느낌. 맛있어요",4,25
1610,606,가격이 오른뒤로 김치맛이 변했어요,1,27
1611,607,진짜 빨리나와서 놀랐고 순대 진짜 쫄깃해요 ㅜㅜ또 로제떡볶이 너무 맛있어서 소름 ㅜㅜ꼭 드셔보세요!!,5,11
1612,607,"맛도 양도 적당하고 좋았습니다
좌석이 좀 작아서 그건 불편했어요",4,25
1613,607,직원분들도 친절하고 빨리 나옵니다.,5,39
1614,607,직원분들도 친절하고 빨리 나옵니다.,4,13
1615,608,짬뽕은 조개류(굴) 베이스 육수에 속 야채는 자잘하게 잘라 건더기가 깔끔하지 못하고 해물이 거의 없고 굴과 조개 위주이며 제 기준에 분위기와 맛에 비해 가격이 높은거 같아 많이 아쉽네요. 맛은 호불호가 갈리겠지만 가격이 높으면 분위기나 서비스라도 좋아야하는데.. 서빙도 무인로봇이 서빙해서 서비스라 할수 없음. 안쪽 단체석은 창고처럼 자재 쌓아놔서 창고에서 식사하는 느낌 이였음.. 끝 안쪽은 항상 비어있을듯한데 그 자리는 창고를 만들어서 잡다하게 널려있는것 좀 치우시는게 좋은듯,3,7
1616,608,"매장이 넓고 깔끔하며 최신식 자동화시스템이 잘되어 있다. 테이블에 있는 화면에서 메뉴를 선택하여 주문하면 서빙로봇이 음식을 가져오는 시스템.
다른 지점에서 짬뽕을 먹으면서 느꼈던 다소 만족스럽지 못했던 부분(신선하지 못한 해산물의 맛)이 동일하게 이곳 인천본점에서도 느껴져 특정 지점만 그런것이 아니구나 하는 생각이 들었다.
개인적으로 짬뽕보다 탕수육이 더 신선하고 맛있었다.",3,28
1617,608,짬뽕 맛은 의외로 평범했지만 맛은 있습니다. 매우 넓고 쾌적한 공간에 주차하기가 좋네요.,5,11
1618,608,이비가짬뽕 본점과 부천점 가봤는데 맛은 두군데 모두 맛있네요~한우베이스 국물로 만든 짬뽕과 한우짜장면 다 맛있습니다~^^,5,48
1619,608,"국물맛은 좋은데
짬뽕 속 야채들이 너무 다져진 느낌
뭐랄까 인스턴트같은 느낌…",4,7
1620,609,동네에 있으면 생각나면 한번집 가볼만한 그런 곳. 굳이 일부러 찾아갈만한 맛은 아니다. 보통... 손님 접대 등.. 기타 서비스는 좋다.,4,1
1621,609,"이곳의 비빔냉면은 정말 맛있어요
육수도 정말 맛있답니다.
사장님이 면에 대한 열정이 장인 정신 이십니다.
비빔냉면 강력 추천입니다!",4,20
1622,609,"가족 운영 형태의 직은 가게지만
면에 대한 자부심이 남다른 사장님의
장인 정신이 좋은 맛을 유지 하는 곳 입니다
주문 즉시 바로바로 뽑아 주셔서 면의 완성도가 높습니다",5,23
1623,609,"그래도 높은점수를 드리고 싶다. 좋지 않은 위치에서 오랫동안 잘버티고 면이 쫄깃해서 나쁘지 않다.
맛은 보통이다",4,45
1624,609,"맛있게 잘 먹었습니다.
서비스가 친절하십니다.",5,5
1625,610,"정말 맛있습니다.ㅎㅎㅎ
사람이 많아서 30분 기다렸는데 만족해요 ㅎㅎ
직원분들 정말 친절하심 ㅎㅎ",5,18
1626,610,두말 필요 없습니다,5,8
1627,610,"여기가  왜  서구청에  있는 맛집이라고
하시는분들  이해하기  어렵습니다  부추무침은  맛집이더라고요",2,0
1628,610,뭐 입맛 차이일수도 있는데 지인이 맛집이라고 추천해줘서 갔는데... 솔직히 맛있는건 모르겠네요 가격대도 그렇고.. 기대가 커서 그런건지.. 1점 주려다 구워는 주시길래 2점 드려요 에혀,2,4
1629,610,10년전 맛 그대로~역시 부추가 짱,5,19
1630,611,"약간 늦게 나온게 아쉬웠지만, 돌솥밥과 진한 국물이 매우 맛있었습니다. 소한마리곰탕은 흰 국물이고, 나주곰탕은 맑은 국물입니다. 참고하세요~",5,25
1631,611,주차장이 넓고 식당이 깨끗합니다. 맛있고 친절하고. 밥과 반찬을 추가로 편하게 먹을수 있어요.,4,43
1632,611,"일반적인 곰탕은 뼈를 우려 국물이 뽀얀 반면에 나주 곰탕은 양지, 사태 등으로 우려낸 맑은 국물이 특징이다.
시그니쳐 메뉴인 소한마리곰탕을 시켰다. 뽀얗게 우러난 국물에 도가니, 소꼬리, 양지,  머릿고기, 커다란 갈비 등 각 부위가 조금씩 담겨 있다. 고기들은 부드러워 갈빗대에 붙은 고기가 쉽게 떨어지고 퍽퍽한 느낌은 많지 않았다. 살짝 양념도 되어 있어 굳이 양념장에 찍어 먹지 않아도 될…",4,36
1633,611,곰탕맛이 깊고 맛있습니다. 고기는 야들야들한 편이고 김치와 깍두기 맛이 괜찮은편입니다. 나주를 갈수 없다면 여기서 나주곰탕을 먹어 보는것이 나쁘지 않을것 같습니다.,4,34
1634,611,가족들과 점심식사로 가서 먹었는데 고기나 곰탕에서 냄새도 안나고 국물도 진하고 몸보신 잘 하고  왔어요. 사장님이랑 직원들도 친절하고 일단 음식이 정갈하니 공을 많이 들인 게 보여 잘 대접받고 온 느낌~조카들도 어린데 갈비탕 뚝딱 잘 먹고 가게 밖에 정원에서 놀면서 잘 힐링하고 왔습니다. 인테리어도 신경 많이 써서 사진 찍으면 예뻤을건데 먹느라고 깜박했어요. 가족 나들이로도 강추입니다~^^,5,42
1635,612,"족발, 보쌈, 어리굴젓, 무김치, 겉절이김치 굿. 떡만둣국 무한리필, 막국수도 맛있음",4,4
1636,612,"족발과 보쌈이 맛있고,어리굴젓에 찍어 먹는게 별미입니다.",4,25
1637,612,족발이 맛이 끝내줘요~,5,18
1638,612,걍 평범한 족발집임. 특별한거도 없고 못하지도 않음.,3,23
1639,612,가격에 비해 너무 성의가  없어요  한번은 모르고 배달을 시켰지만 두번은  안먹고 싶네요,1,24
1640,613,훈제오리정식을 주문했는데 아주 맛있었습니다. 가성비 최고입니다. 강추합니다,5,34
1641,613,가족 단위 로 식사 하기는 좋아요 밥이 돌솥밥이라 15 분 정도 기달여되고  음식은 맛이고  좋아요 가격 인상 됨,4,22
1642,613,사이드 음식은 한식 그리고 메인의 퓨전풍 밥은 개인적으로 돌솥에 슝늉까지 맛도 최고 가성비도 최고네요.,5,19
1643,613,쏘쏘합니다. 남도 음식이던데 특유의 맛갈난 반찬맛이 아쉽네요. 평이했어요~~,2,38
1644,613,가성비 굿.  감칠맛나는 반찬들. 건강해진 느낌. 그럼에도 불구하고 가격도 저렴.,5,6
1645,614,밴댕이 회 고소하고 맛있고 비빔밥은 무조건 시켜드시기 바랍니다. 맛있습니다.,4,41
1646,614,"서구청 주변 노포... 밴댕이 요리가 메인이나 모듬회에 같이 나오는 병어 그리고 각종 생선조림 맛집
입맛없을때 가면 좋을 듯",4,5
1647,614,"회사근처라 가끔 갑니다
점심가격치곤 부담스럽지만 서구에서 벤댕이회 먹기 힘들어 큰맘먹고 먹습니다.
남녀밥 양을 다르게 주셔서 별 네개요",4,11
1648,614,지인 소개로 찾은집인데 맛있네요 제철이라 그런지 벤뎅이가 달고 맛있어요,5,36
1649,614,20년째 단골입니다,5,26
1650,615,냉모밀+치즈돈까스 세트 먹었는데 맛있었어요! 등심돈까스 추가해서 나눠먹었구 여긴 모밀보다는 돈까스 맛집인 것이 확실합니당,5,8
1651,615,"양은 적진 않음 아니 꽤많음
맛은 중간
가격보통",4,33
1652,615,개인적인 취향이 아닙니다,2,30
1653,615,개인적인 취향이 아닙니다,5,23
1654,615,개인적인 취향이 아닙니다,3,4
1655,616,"주문과 배달이 많아 대기있었지만
튀김족발 잘먹었습니다.
막국수랑주먹밥 간이 약했네요",4,3
1656,616,"아시아드경기장 근처에는 족발맛집인 유진족발~ 유명한 곳이라 와봤어요. 기본 한방족발부터 각종 양념족발, 게다가 족발튀김까지 맛볼 수 있는 곳이랍니다. 서비스로 순두부찌개와 껍데기 까지 줌! 방문 추천드릴게요",4,31
1657,616,"튀김족발 먹어봤는데요 생각보단..물리더라구요 ㅎ
그위에 꽈리고추튀김이있는데 그게 신의한수 근데 너무 부족해요 ㅠㅠ
차라리 고추튀김듬뿍올려주고 추가도있으면 좋으련만 그건 아쉬웠구요 기대가 커서였는지 생각보단.... 가게는 테이블간격이좁아 사람이 어느정도차면 정신이 하나도 없더라구요 반넘게 남기고 나왔네요...기본으로나오는건 순두부찌개는 아니고 밍밍한라면스프국물에 순두부빠친겁니다ㅋ",4,28
1658,616,저녁에 주차하기 어렵다. 튀김 족발이 시그니쳐인데 호불호가 갈릴듯. 직원분들이 빠르게 응대해 줘서 좋다.,4,11
1659,616,특별한 맛이나 분기는 아니고 그냥 동네에있는 족발집 가격대는 좀 비싸다는 양도 반찬도 그닥 ......,2,24
1660,617,사장님이 초벌구이 해주는 고기의 맛이 일품이다. 육즙이 살아있고 쫄깃한 식감이 이집은 맛집이다라고 말할 수있다. 김치도 맛있고 반찬들도 맛깔난다. 사장님의 정성이 묻어보이는 가게. 별다섯개 주고 싶다.,5,15
1661,617,전양봉업을합니다 오전 꿀ㅊㅐ빌하고지인 으르신과식사하게되었습니다 주인님 들이상냥합니다 그리구 음식이깔끔~~^^,1,16
1662,617,청결 상태가 좋고 음식맛도 괜찮으며 가격도 비교적 저렴해 가족이나 모임식사에 추천함,3,39
1663,617,"간판이름 그대로 한우담에서 한우먹었어요
식당 깔끔하고 셀프코너 음식도 넘나
깔끔했어요…",5,17
1664,617,"고기가 정말 맛있어요~^^차돌박이며 등심 치마살 전부요^^
차돌박이에 관자랑 버섯 같이 구워먹는 메뉴도 있었는데 두루두루 좋아할 메뉴 같아요
한우라 비싸기는 하지만 좋은날 먹음 되겠져~ㅋㅋㅋ…",5,20
1665,618,학교 세개가 근처에 있어서 어린이보호구역 주의하셔야하구요 가게앞에는 두대 (낑기면 세대) 주차 가능해요! 사장님 부부께서 친절하신데 음식 가격은.. ㅎㅎ 맛은 있어요!!,4,44
1666,618,묵은지 닭볶음탕이 정말 맛있음 . 주차 가능하며 닭볶음탕 조리까지 시간이 걸리니 미리 예약하고 가는것을 추천함. 김치찌개도 맛있음ㅁ,4,6
1667,618,어르신들을 모시고 식사하면 참 좋습니다 맛있고 친절합니다.,5,23
1668,618,제가  먹어본 오리 백숙중에 최곳의 맛있어요,5,0
1669,618,맛있고 양이 많아요~,5,35
1670,619,"어마어마 하네요~~
양도 푸짐하고 고기도 질기지 않교
야채랑 같이 먹을수 있어서 너무 좋았어요…",5,33
1671,619,불고기 하면 담백한 국물.. 허나 이집은 국물이 온통 빨감.. 벌써 매운거 좋아 하는 사람 많음,4,31
1672,619,"맛,양,친절,서비스까지 짱인 백년불고기집♡
산더미 물갈비를 처음먹어봤는데 정말 맛있더라구요!!양념,소스 모두 맛있었어요!!단, 갈비가 조금 찔기다는점이 아쉬웠습니다ㅜㅜㅜ
갈비 빼고는 위에 올라간 고기,콩나물,파는 맘껏먹었네요!!!🤗…",4,27
1673,619,"맛있긴한데... 많이 맵네요.
국물이 정말 얼큰해서 소주 한잔 마시기는 좋습니다만 정말 많이 매워요.",4,12
1674,619,"푸짐한 물갈비, 약간 매콤해서 술안주로도 그만인곳
마무리로 밥도 볶아먹으면 이또한 맛있어요",5,49
1675,620,"염소탕맛집 업종 변경했는데
가격이 비싼편 맛도그다지 맛집이라고하기는 그렇네요",2,11
1676,620,즐거움 땐쓰~,5,17
1677,620,맛있게 먹었습니다,4,15
1678,620,맛집,5,26
1679,620,없어진 집,1,49
1680,621,더발전ㄱ,4,21
1681,623,한번시키면 혼자 3끼를 먹을 수 있고 이벤트를 자주하여 할인폭이 넓습니다. 근데 시킬때마다 음식 컨디션이달라요.,3,31
1682,623,양도 넉넉하고 술먹는다고 서비스까지 잘먹었습니다,5,32
1683,623,맛은 흔히아는 찜닭맛인데 양이 좀 많음. 직원분들 정말 친절하심,4,18
1684,623,로제  매운맛 갠찬아여,5,1
1685,623,조리도 늦고  손님 왔는데 주문도 않받음,1,46
1686,624,고기맛은 보통입니다,3,44
1687,624,육계장이 맛난집,5,16
1688,624,그냥,2,16
1689,624,평범 맛,3,0
1690,624,평범 맛,4,2
1691,625,"서구에 있는  음식점입니다
산속으로 조금만 들어가면 있고요
족구도 할수있는장소도 있구요
주차도 할수 있는 공간도 있어요",3,30
1692,625,신선하고  친절함에 감사합니다,1,6
1693,625,"산속에 있는 이유로 모임이 많네요
족구장도 있고 야외에서 오리요리도 있지만
음식자체는 그저 그런듯",4,31
1694,625,"등산로  잘되어  있어서  길도 좋구,
밭일  하면서 시원한 공기 마시며 반주 한잔  마시러  자주가는데.  도로에서  걸어서 5분만  가도  도심에서  벗어나는 기분임니다,",5,32
1695,625,조용한 분위기가 인상적. 하지만 단체 회식을 노린 가게인듯 족구장도 있는걸 보니 코로나가 끝나면 어떨지 모르겠다. 닭도리탕은 그냥저냥 맛있다고는 할 수 없는 맛.,3,28
1696,626,"성공, 이번에는 해물탕, 다음에는 해물찜 도전.
콩나물로 양 안채우고 재료 넉넉하다. 미나리가 맛있다. 만족. 위치는 소방서 길따라 계속 가다보면 경찰서 지나서 있다.",5,16
1697,626,"2인이.. 알탕 중짜리 시켜서 배부르게 먹었네요..
누구나 생각하는 아는 맛 입니다..
같이간 친구 추천..
이집에선 알탕이 젤 맛있다고..ㅋ",4,15
1698,626,해물찜 먹었는데 아구가 굉장히 쫄깃했고 고기의 양도 많았다. 대자를 4명이서 먹고 볶음밥 2개까지 먹었다. 밑반찬도 4개정도 나오고 미역국도 나와서 든든하게 먹기 좋은 가게,5,26
1699,626,오랫동안 한 곳에 위치했으며 사장님이자 주방장님의 내공이 느껴지는 맛있는 아구찜을 맛볼수 있음. 점심메뉴도 가성비 좋음.,5,4
1700,626,"맛 있어요
테이블 및 좌식으로 선택 가능하며
전화 예약도 가능해요",5,1
1701,627,"야채와 해산물 모두 너무너무 싱싱하고 고기 무한리필의 장점이 부각되는 맛있는 육수가 일품이었어요!
사장님께서 직접 주방에서 요리를 하시며 아끼시는 인건비로 배달용기와 재료의 등급을 최상급으로 사용하시니 믿고 가볼만한 맛집입니다!",5,28
1702,627,친절하고 고기도 주문이아니라 직접갖다먹는거라 눈치가 안보임,5,36
1703,627,무한리필이라 좋았어요.. 탕도 괜찮아요,4,11
1704,627,사리 종류가 많진 않지만 나쁘진 않아요,4,32
1705,627,보통,3,45
1706,628,"왜 체인점 마다 맛이 동일하지 못한지....
명태보다 건새우가 더 나은 맛 ^^;
재방문 노노~",3,25
1707,628,"모임은 가급적 이곳에서 자주하는곳!!
왔다갓다 구청옆이라 맛도좋구 쥔장의 친절함보다는 정!!이란건 느끼게하는집입니다
가셔서 맛보시길 제입엔 맵고 맛나요",4,7
1708,628,"음식이 다 맛있어요
또가보고 싶은 곳입니다",5,18
1709,628,생선요리 전문점 으로  맛집입니다,5,7
1710,628,아주좋아요! 친절하시고,5,31
1711,629,"친절, 깔끔~
통돼지김치찌개? 노노~ '통' 아니고, 그냥 얇고 긴 고기 한덩이 뿐
비주얼은 좋았는데.. 맛은...^^;",3,44
1712,629,음식 맛은 그런데로 괜찮으나 밑반찬이 별로고 양도 넉넉하지 않은 편이였음,3,42
1713,629,음식이.맛있어요 야채전 김치전 죄고,5,48
1714,629,김치전골 스페셜 먹어봤는데 담백하고 너무 맛있네요😁…,5,25
1715,629,"싸고 맛있고, 친절하시고, 주차도 걱정없습니다!",5,12
1716,630,"서구눈썰매장 맞은편에 있구요~~
딱 옛날할머니국수집 분위기예요^^
잔치국수 4000원!…",5,28
1717,630,"국수 전문점. 잔치국수는 청양고추로 매콤
비빔국수는 쫄면 비빔장 맛남",3,10
1718,630,"가성대비 좋습니다.
서구근린공원이랑 가까워서 운동끝나고 바로 먹을수 있습니다.
화장실 가게안에있어 좋아요.…",5,28
1719,630,예 tv한번 나왔다고 업되있는 집입니다. 별로입니다. 이 정도 가격을 받는 건 제가 보기엔 아니라고 생각합니다. 정말 주차하기 좋거나 빨리 먹을라고 가는 것이지 맛하고는 별개고요. 너무 비쌉니다 그 동네에서 말이죠~~  더우기 양도 너무 적구요. 동네 국수집이라고 보기 어렵습니다~~,2,39
1720,630,조만간 또 올듯~~~사장님도 친절하시고 냉국수도 맛나는데 건물주 골프장 사장의 횡포로 가게앞 주차는 힘듦,5,9
1721,631,조만간 또 올듯~~~사장님도 친절하시고 냉국수도 맛나는데 건물주 골프장 사장의 횡포로 가게앞 주차는 힘듦,3,0
1722,632,"맛있어요. 메뉴가 다양하지못한점이 아쉽긴하지만 그래도 맛 하나 만큼은 좋습니다.
15년전부터 있었는데 아직도 가게가 운영되고있다는 부분을 보면 이집이 얼마나 꾸준하게 인기가 있는지 알수있습니다",5,44
1723,632,우리동네 맛집이죠 항상 사람이 많고 붐빕니다 제스타일은 아니지만 다들 맛있다고 하고 저도 크게 나쁘지는 않았습니다~,4,45
1724,632,보통 닭갈비는 볶음식인데 이건 물 닭갈비이다. 닭조림 같은 느낌이다. 솔직한 맛은 5.5 닭갈비가 제일 좋은 듯 하다.,4,32
1725,632,"사장님 친절하시구 맛도좋아요!!
탄산음료가 무제한로 리필가능해서 이 점도 좋아요",5,26
1726,632,"가격이 아주 꾸준히 오르고 있습니다~~
가기전에 확인하세요.
그치만 넘. 맛있습니다.…",5,45
1727,633,음...예전에 너무 좋아 했었던 곳인데...오랜만에 재방문이긴 한데 맛이 예전 같진 않네요 돌솥밥은 맛있습니다.,3,0
1728,633,20년전에도 있었고 그때 참맛있었는데 어느순간 평범해짐. 추억보정인가,4,16
1729,633,부대찌개는 무난하고 돌솥밥에 누룽지까지 먹어서  배는 부름.,3,28
1730,633,늘 정갈하고 깔끔해요,5,49
1731,633,가격싸고맛있네요,5,18
1732,634,분위기는 그냥 그랬는데 잡내도 없고 맛있네요,4,39
1733,634,다른곳과 다르게 염소가 냄새가 없고 촉촉해서 부드러워요~ 사장님 음심솜씨 엄청 좋으세요!,5,23
1734,634,실내에도 실외에도 좌석이 있어요. 사장님이 친근하세요. 알바친절은 나쁘지 않지만 기대하지마세요. 그냥 사장님의 친근함이 좋았어요. 염소는 냄새가 있다는 편견을 버려주는 식당이었어요. 밑반찬도 직접 만드시는 느낌이었고 만족스러웠어요^^ 다른매장에비해 고기함량이 더 많은것 같아요,4,22
1735,634,고기가 부드럽고 잡내가 안남,5,40
1736,634,"메뉴는 염소전골,무침,탕이 있는데 모두 맛이 있습니다.소주 한잔 하기엔 정말 좋았습니다.먹어보진 못했지만 삼계탕도 있어요.염소고기 강추합니다~",4,22
1737,635,"비오는 날 전 한점에 막걸리 한잔. 딱 어울리는 곳입니다.
각종 전을 뜨거운 철판에서 구어내는 부침개가 입 맛을 돋웁니다. 주문한 후 약 30분이 지나야 먹을 수 있는 아쉬움은 있지만 맛 만큼은 보장할만 합니다.…",5,44
1738,635,"모듬전 도토리묵 안주양이 푸짐해요 맛도 끝내줌요.
고향막걸리 깔끔하니 맛있어요 추천.
주전자에서 따라먹으니 분위기도 좋음요",5,44
1739,635,"이사가기전에도 가족들과  같이 맛있게 먹었으면
늘 마누님은 막걸리 나와 아들은 콜라
이사후에도…",5,19
1740,635,골뱅이소면 맛있는데 좀 매워여 양더 혜자 스럽스 좋아요 동태전도 맛있더라구요,5,1
1741,635,집근처이고 모임이나 회식 가성비좋구 분위기좋구 맛은 보장하고 비오는날은 예술이지요!?,5,41
1742,636,맛있게 잘먹었습니다~~ 셀프 고기뷔페예요!,5,14
1743,636,친절한데 맛은 뭐,3,40
1744,636,친절한데 맛은 뭐,4,37
1745,636,친절한데 맛은 뭐,1,49
